CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
3293,55.0,Male,One year,46.18969150743989,1472.263481114539,No,DSL,31,No,Electronic check,No,47.49237035853351,2208.3952216718085
3294,44.0,Male,Month-to-month,58.988942381011974,338.46943962042434,No,DSL,6,Yes,Credit card (automatic),No,56.411573270070726,507.70415943063654
3295,25.0,Female,One year,64.81448051242494,1387.393253525426,Yes,Fiber optic,20,No,Electronic check,No,69.3696626762713,2081.089880288139
3296,27.0,Female,Month-to-month,73.4602102731772,1490.8263609847597,No,DSL,20,Yes,Credit card (automatic),Yes,74.54131804923799,2236.2395414771395
3297,60.0,Female,Month-to-month,56.010209898986005,250.57062284041024,No,Fiber optic,4,Yes,Credit card (automatic),Yes,62.64265571010256,375.85593426061536
3298,28.0,Female,Month-to-month,24.8052966252196,70.20238063135304,No,No,5,Yes,Electronic check,No,14.040476126270608,105.30357094702956
3299,26.0,Female,Month-to-month,60.22596059535752,1125.0379824695701,Yes,Fiber optic,19,Yes,Electronic check,No,59.21252539313527,1687.5569737043552
3300,53.0,Male,Month-to-month,64.36986877158462,607.0668786134655,Yes,Fiber optic,10,Yes,Electronic check,No,60.70668786134655,910.6003179201982
3301,44.0,Male,One year,61.75888690478847,1737.7356332613363,Yes,Fiber optic,29,Yes,Bank transfer (automatic),No,59.92191838832194,2606.6034498920044
3302,28.0,Male,One year,27.386080660934155,745.2327534890949,No,No,26,No,Bank transfer (automatic),No,28.662798211119032,1117.8491302336424
3303,42.0,Male,Month-to-month,29.18363114933871,72.40942443777269,No,No,1,No,Bank transfer (automatic),Yes,72.40942443777269,108.61413665665903
3304,27.0,Male,Two year,58.36608243398557,1654.1971678599682,No,DSL,28,Yes,Mailed check,No,59.07847028071315,2481.295751789952
3305,53.0,Female,One year,48.38024799882094,1555.1448242997917,Yes,DSL,33,No,Electronic check,No,47.12560073635733,2332.7172364496873
3306,52.0,Female,Two year,72.80360062003186,3292.6985296563066,No,Fiber optic,45,Yes,Credit card (automatic),Yes,73.17107843680681,4939.04779448446
3307,46.0,Male,One year,87.9544313691885,2806.8623151099378,No,Fiber optic,33,No,Electronic check,No,85.05643379121024,4210.293472664906
3308,44.0,Male,Month-to-month,63.93967380811408,1344.9439395976838,No,DSL,20,Yes,Credit card (automatic),Yes,67.2471969798842,2017.4159093965256
3309,61.0,Male,Month-to-month,20.0,235.09249121812815,No,Fiber optic,15,Yes,Mailed check,Yes,15.67283274787521,352.63873682719225
3310,39.0,Female,One year,64.55555656454608,1751.5326346853672,No,Fiber optic,28,Yes,Electronic check,No,62.554736953048824,2627.2989520280507
3311,25.0,Female,Month-to-month,46.636118128407716,891.8508579182562,No,DSL,19,Yes,Credit card (automatic),No,46.93951883780296,1337.7762868773843
3312,45.0,Male,Month-to-month,26.692525641261618,357.2108113485033,No,No,13,Yes,Bank transfer (automatic),No,27.477754719115637,535.8162170227549
3313,65.0,Female,Month-to-month,48.998437734338815,1074.3282002328647,No,DSL,22,No,Bank transfer (automatic),Yes,48.83310001058476,1611.492300349297
3314,27.0,Male,Month-to-month,84.38366761898574,1716.5506229495857,No,Fiber optic,21,No,Mailed check,No,81.74050585474217,2574.8259344243784
3315,35.0,Female,Month-to-month,48.42678457938895,540.9352454740541,Yes,Fiber optic,10,No,Credit card (automatic),Yes,54.09352454740541,811.4028682110811
3316,44.0,Female,Month-to-month,53.9008177319117,832.0164413890365,Yes,DSL,17,No,Credit card (automatic),No,48.94214361111979,1248.0246620835546
3317,39.0,Male,Month-to-month,88.00411306900989,365.85711582262724,No,Fiber optic,5,Yes,Mailed check,Yes,73.17142316452545,548.7856737339408
3318,28.0,Female,One year,40.51234261363703,1169.5087971977498,No,Fiber optic,29,No,Electronic check,No,40.3278895585431,1754.2631957966246
3319,53.0,Female,One year,45.13643468208903,1200.6084720062736,No,No,28,Yes,Bank transfer (automatic),Yes,42.87887400022406,1800.9127080094104
3320,67.0,Male,Month-to-month,93.81771865733039,436.4021384431178,Yes,Fiber optic,4,No,Credit card (automatic),No,109.10053461077945,654.6032076646767
3321,42.0,Female,Month-to-month,70.02706604931284,1481.6847213142366,Yes,Fiber optic,22,No,Bank transfer (automatic),No,67.34930551428349,2222.527081971355
3322,29.0,Male,Month-to-month,53.431837855224636,451.8742225970881,No,Fiber optic,7,Yes,Credit card (automatic),No,64.55346037101258,677.8113338956321
3323,21.0,Female,Month-to-month,66.49829699452589,384.2475932612081,No,Fiber optic,5,Yes,Electronic check,No,76.84951865224163,576.3713898918122
3324,43.0,Male,Month-to-month,20.838023596113405,228.45697554428642,No,No,8,Yes,Credit card (automatic),No,28.557121943035803,342.6854633164296
3325,53.0,Male,Month-to-month,56.60993835218071,547.234805965108,No,DSL,8,Yes,Electronic check,No,68.4043507456385,820.8522089476619
3326,45.0,Female,One year,72.50991274190046,1454.2596510427975,Yes,DSL,20,No,Mailed check,No,72.71298255213988,2181.3894765641962
3327,39.0,Female,Month-to-month,60.47803061114308,1098.4338518207207,No,Fiber optic,19,No,Mailed check,No,57.81230799056425,1647.6507777310812
3328,32.0,Male,Month-to-month,58.44064756358842,1105.221909919748,No,DSL,19,Yes,Bank transfer (automatic),No,58.16957420630253,1657.8328648796219
3329,26.0,Female,Month-to-month,20.0,151.66671972955186,No,No,9,Yes,Electronic check,Yes,16.851857747727983,227.5000795943278
3330,50.0,Female,One year,61.727985713494654,2063.291950633132,Yes,Fiber optic,34,Yes,Credit card (automatic),No,60.6850573715627,3094.9379259496977
3331,50.0,Female,Two year,77.53433695738717,4194.396867539249,No,Fiber optic,54,No,Credit card (automatic),No,77.67401606554165,6291.595301308873
3332,21.0,Male,One year,83.8252498201761,3588.900531557185,No,Fiber optic,43,No,Bank transfer (automatic),No,83.46280305946942,5383.350797335777
3333,59.0,Male,One year,54.935350466707604,2269.6742353858695,No,Fiber optic,42,No,Electronic check,No,54.039862747282605,3404.511353078804
3334,46.0,Male,Month-to-month,61.184166079761724,1027.8607037265865,No,Fiber optic,17,Yes,Electronic check,No,60.46239433685803,1541.7910555898798
3335,56.0,Female,Month-to-month,71.90834953375318,1177.9825157502362,No,DSL,16,Yes,Mailed check,No,73.62390723438976,1766.9737736253542
3336,23.0,Female,Two year,93.2381723925609,5828.587548668411,No,Fiber optic,62,Yes,Bank transfer (automatic),No,94.00947659142598,8742.881323002617
3337,23.0,Male,Month-to-month,53.12685825578549,1088.6446859677314,Yes,DSL,22,No,Electronic check,Yes,49.483849362169614,1632.967028951597
3338,38.0,Male,Two year,25.26709693558569,1450.3315679475431,No,Fiber optic,58,No,Bank transfer (automatic),No,25.005716688750745,2175.4973519213145
3339,46.0,Female,One year,120.0,4912.932839726265,Yes,Fiber optic,41,Yes,Mailed check,No,119.82763023722597,7369.399259589398
3340,61.0,Female,One year,49.70102657514133,1779.8119821688476,Yes,DSL,37,Yes,Bank transfer (automatic),No,48.10302654510399,2669.7179732532713
3341,48.0,Female,Month-to-month,63.748658839573466,376.5066663854058,No,Fiber optic,6,Yes,Mailed check,No,62.7511110642343,564.7599995781087
3342,37.0,Female,One year,42.16460111218828,1904.806830525474,Yes,DSL,45,Yes,Bank transfer (automatic),No,42.329040678343866,2857.210245788211
3343,27.0,Male,Month-to-month,23.763670371991086,477.4514643318802,No,No,19,Yes,Electronic check,No,25.12902443852001,716.1771964978202
3344,54.0,Female,Month-to-month,55.798738837563945,729.2415061699148,No,DSL,13,No,Electronic check,Yes,56.09550047460883,1093.8622592548722
3345,28.0,Female,Month-to-month,29.506278731265127,132.990201887713,No,No,6,Yes,Credit card (automatic),No,22.165033647952168,199.4853028315695
3346,59.0,Male,Two year,51.478756713019735,3240.805660872796,No,Fiber optic,61,No,Electronic check,No,53.1279616536524,4861.208491309194
3347,36.0,Male,Month-to-month,63.750102437174775,168.95654345542945,No,Fiber optic,2,Yes,Credit card (automatic),No,84.47827172771473,253.43481518314417
3348,59.0,Female,Month-to-month,80.45818584836303,429.9269164743085,Yes,DSL,5,Yes,Electronic check,No,85.98538329486169,644.8903747114628
3349,48.0,Male,Month-to-month,22.245906332499917,294.9465325080459,No,No,11,Yes,Mailed check,Yes,26.81332113709508,442.4197987620688
3350,38.0,Female,One year,47.41213440009881,1055.2974153926975,Yes,DSL,22,Yes,Electronic check,No,47.96806433603171,1582.9461230890463
3351,33.0,Female,One year,51.167644688325964,1855.1826083675064,No,Fiber optic,35,No,Credit card (automatic),No,53.00521738192875,2782.77391255126
3352,35.0,Male,One year,25.059343058207517,629.3271739694762,No,No,25,No,Credit card (automatic),No,25.17308695877905,943.9907609542144
3353,45.0,Male,Month-to-month,30.31018217042444,394.119741229227,No,No,13,Yes,Electronic check,Yes,30.316903171478998,591.1796118438405
3354,40.0,Female,Month-to-month,87.49175291619615,731.6954472691294,No,Fiber optic,8,No,Electronic check,No,91.46193090864118,1097.543170903694
3355,32.0,Male,One year,20.0,998.8178773145462,No,No,46,No,Bank transfer (automatic),No,21.713432115533614,1498.2268159718192
3356,38.0,Female,Month-to-month,77.22504566727072,1697.3283897771505,Yes,Fiber optic,21,No,Credit card (automatic),Yes,80.82516141795955,2545.9925846657256
3357,40.0,Female,Two year,75.07489154972917,2131.7393433054167,No,DSL,28,No,Bank transfer (automatic),No,76.13354797519345,3197.609014958125
3358,18.0,Female,One year,91.41764584342937,1214.2599888934217,No,Fiber optic,13,No,Credit card (automatic),Yes,93.4046145302632,1821.3899833401324
3359,,Male,Month-to-month,38.237558867100205,340.7025914916259,Yes,DSL,8,Yes,Electronic check,Yes,42.58782393645324,511.05388723743886
3360,28.0,Female,Month-to-month,,149.28104566682987,No,DSL,5,Yes,Bank transfer (automatic),Yes,29.856209133365972,223.9215685002448
3361,26.0,Female,Two year,75.9354501416847,4393.25725504669,No,Fiber optic,57,Yes,Bank transfer (automatic),No,77.07468868502966,6589.885882570035
3362,19.0,Female,Month-to-month,85.97136253496865,933.8557836844626,No,Fiber optic,11,Yes,Electronic check,No,84.89598033495115,1400.783675526694
3363,18.0,Male,Month-to-month,33.66163262190106,200.54959497947382,Yes,DSL,4,Yes,Bank transfer (automatic),No,50.137398744868456,300.82439246921075
3364,23.0,Female,One year,20.0,457.1497557035653,No,No,22,Yes,Credit card (automatic),No,20.77953435016206,685.724633555348
3365,31.0,Female,Month-to-month,46.04451401190382,446.94720723213186,No,DSL,9,Yes,Credit card (automatic),Yes,49.660800803570204,670.4208108481978
3366,63.0,Female,One year,21.042863222321987,426.82614085617354,No,No,17,No,Electronic check,No,25.10742005036315,640.2392112842604
3367,33.0,Male,Month-to-month,20.0,77.35311250453393,No,No,2,No,Electronic check,Yes,38.67655625226696,116.02966875680089
3368,42.0,Female,One year,32.90510997627993,1460.719507137679,No,No,43,Yes,Mailed check,No,33.970221096225096,2191.0792607065187
3369,44.0,Female,Month-to-month,72.95937761265525,856.0416046877418,No,Fiber optic,12,No,Electronic check,Yes,71.33680039064515,1284.0624070316128
3370,41.0,Male,Month-to-month,36.814746707528755,553.5072843853578,No,DSL,13,Yes,Credit card (automatic),Yes,42.577483414258296,830.2609265780368
3371,39.0,Male,Two year,88.34924307187441,4893.992704506899,No,Fiber optic,55,No,Electronic check,No,88.98168553648907,7340.989056760349
3372,25.0,Female,One year,31.037186060124423,875.3444955755087,Yes,DSL,28,No,Bank transfer (automatic),No,31.262303413411026,1313.0167433632632
3373,57.0,Female,Month-to-month,69.267415663027,332.1233819967631,No,DSL,4,Yes,Electronic check,Yes,83.03084549919078,498.18507299514465
3374,61.0,Female,Month-to-month,89.82118848445128,1027.6034097325378,No,Fiber optic,10,Yes,Bank transfer (automatic),Yes,102.76034097325378,1541.4051145988067
3375,19.0,Male,One year,70.8466294298118,3058.805469820622,No,DSL,44,No,Electronic check,No,69.51830613228687,4588.208204730933
3376,27.0,Male,Month-to-month,20.0,179.8133688538359,No,No,11,Yes,Electronic check,No,16.346669895803263,269.72005328075386
3377,36.0,Female,Two year,20.0,1554.2652654417943,No,No,71,No,Mailed check,No,21.89106007664499,2331.3978981626915
3378,28.0,Male,Two year,71.68043521866186,4752.243466546901,Yes,Fiber optic,66,No,Bank transfer (automatic),No,72.00368888707426,7128.365199820351
3379,46.0,Female,One year,68.31126427288937,1375.7687693893658,Yes,Fiber optic,20,No,Bank transfer (automatic),Yes,68.78843846946829,2063.6531540840488
3380,31.0,Female,Month-to-month,56.94527428872975,108.12126149435124,No,Fiber optic,2,Yes,Electronic check,No,54.06063074717562,162.18189224152687
3381,65.0,Male,Month-to-month,20.0,200.42180004857198,No,No,7,No,Electronic check,Yes,28.631685721224567,300.632700072858
3382,54.0,Female,One year,62.67254305467072,2700.136630682014,Yes,Fiber optic,41,No,Bank transfer (automatic),No,65.85699099224425,4050.204946023021
3383,42.0,Male,Month-to-month,32.44994470340206,550.8395776245699,No,DSL,18,No,Credit card (automatic),Yes,30.602198756920547,826.2593664368549
3384,52.0,Male,Month-to-month,83.55926579198669,1666.3414794802673,No,Fiber optic,20,Yes,Electronic check,No,83.31707397401337,2499.5122192204008
3385,53.0,Female,Month-to-month,68.95405724857987,465.1420443116658,No,Fiber optic,7,Yes,Electronic check,Yes,66.44886347309512,697.7130664674987
3386,33.0,Male,Month-to-month,20.0,496.6432488409639,No,No,23,No,Electronic check,No,21.59318473221582,744.9648732614459
3387,30.0,Female,Month-to-month,33.34468758587484,361.2218601554023,Yes,DSL,9,Yes,Electronic check,No,40.13576223948914,541.8327902331034
3388,40.0,Male,Month-to-month,32.594405334988025,472.17950328651216,No,DSL,12,Yes,Electronic check,No,39.34829194054268,708.2692549297683
3389,50.0,Female,One year,39.359140507224126,1848.856377463324,No,No,46,No,Bank transfer (automatic),No,40.19252994485487,2773.284566194986
3390,41.0,Female,Month-to-month,20.0,585.9666395621808,No,No,23,Yes,Credit card (automatic),No,25.476810415746993,878.9499593432713
3391,21.0,Female,Month-to-month,26.105283942093266,545.5785975656812,No,No,22,Yes,Electronic check,No,24.799027162076417,818.3678963485218
3392,30.0,Male,Month-to-month,73.25268939800354,1130.3160027464214,No,Fiber optic,16,No,Bank transfer (automatic),Yes,70.64475017165134,1695.4740041196321
3393,39.0,Female,One year,20.0,753.4672146658105,No,Fiber optic,34,No,Bank transfer (automatic),No,22.16080043134737,1130.2008219987158
3394,39.0,Male,Month-to-month,105.84901646277184,535.3866982936761,No,Fiber optic,5,Yes,Credit card (automatic),No,107.07733965873521,803.0800474405141
3395,63.0,Male,One year,60.26125968164174,1980.0858130050551,Yes,DSL,34,No,Bank transfer (automatic),No,58.237818029560444,2970.128719507583
3396,23.0,Male,Two year,54.64659691390382,3372.2858600801646,No,Fiber optic,62,No,Credit card (automatic),No,54.39170742064782,5058.428790120247
3397,46.0,Male,Month-to-month,49.57450243355607,954.698478942429,No,DSL,19,Yes,Bank transfer (automatic),No,50.247288365391,1432.0477184136435
3398,57.0,Male,Month-to-month,32.76224948894502,524.6458294166976,No,DSL,17,Yes,Credit card (automatic),No,30.861519377452797,786.9687441250463
3399,67.0,Female,Month-to-month,38.26220478461134,561.4622421990521,No,No,16,Yes,Mailed check,No,35.091390137440754,842.1933632985781
3400,35.0,Male,Two year,36.38513437637803,1918.030665121742,No,DSL,53,No,Electronic check,No,36.1892578324857,2877.0459976826132
3401,45.0,Female,One year,20.0,586.7733289819145,No,No,32,Yes,Credit card (automatic),No,18.336666530684827,880.1599934728717
3402,46.0,Female,Two year,39.056583827786135,1867.4159918549599,Yes,DSL,47,No,Bank transfer (automatic),No,39.73225514585021,2801.12398778244
3403,42.0,Male,Month-to-month,51.20569100313755,978.1292687212461,No,DSL,21,Yes,Electronic check,No,46.577584224821244,1467.1939030818692
3404,38.0,Female,Two year,97.40633000278628,4777.431416534799,No,Fiber optic,49,Yes,Credit card (automatic),Yes,97.49860033744487,7166.147124802198
3405,45.0,Female,Month-to-month,105.78748898190315,2035.937785061575,Yes,Fiber optic,19,Yes,Electronic check,Yes,107.15462026639868,3053.9066775923625
3406,18.0,Male,Month-to-month,62.020077115554066,1111.8343260925544,No,Fiber optic,18,Yes,Electronic check,Yes,61.76857367180858,1667.7514891388316
3407,48.0,Female,Two year,23.782589823179222,1457.8339444211178,No,No,59,No,Bank transfer (automatic),No,24.709049905442676,2186.750916631677
3408,41.0,Male,Two year,51.228581189061096,2441.672416553787,No,DSL,49,No,Bank transfer (automatic),Yes,49.830049317424226,3662.5086248306807
3409,37.0,Male,Month-to-month,20.0,0.0,No,No,1,Yes,Mailed check,Yes,0.0,0.0
3410,64.0,Male,Month-to-month,86.33833361893916,328.8516021632122,No,DSL,4,Yes,Electronic check,No,82.21290054080305,493.2774032448183
3411,31.0,Female,Month-to-month,33.62759562296256,170.14661096231555,No,No,4,No,Credit card (automatic),Yes,42.53665274057889,255.21991644347332
3412,35.0,Female,Month-to-month,73.7823169942207,674.9662322502923,No,Fiber optic,9,No,Credit card (automatic),Yes,74.99624802781025,1012.4493483754384
3413,63.0,Female,Month-to-month,,920.2684740969589,No,Fiber optic,8,Yes,Electronic check,No,115.03355926211987,1380.4027111454384
3414,30.0,Female,Two year,94.2421342543561,2315.7640615102077,No,Fiber optic,25,No,Electronic check,No,92.63056246040831,3473.6460922653114
3415,33.0,Male,One year,51.227920116226336,1979.3673597200209,No,DSL,40,No,Electronic check,No,49.48418399300052,2969.051039580031
3416,38.0,Male,One year,23.259636053279934,880.2820749581707,No,No,34,Yes,Credit card (automatic),No,25.89064926347561,1320.4231124372561
3417,50.0,Female,One year,72.6818921356498,1164.0492371094276,No,DSL,17,Yes,Credit card (automatic),No,68.47348453584868,1746.0738556641413
